carat,cut,color,clarity,price,cut_label,clarity_label
1.21,Ideal,6,SI2,4880.0,2,3
1.02,Ideal,4,SI1,4882.0,2,2
1.0,Good,4,SI1,4882.0,1,2
1.11,Premium,4,SI2,4882.0,3,3
1.11,Ideal,5,SI2,4883.0,2,3
1.17,Ideal,7,SI1,4883.0,2,2
1.02,Premium,3,SI1,4884.0,3,2
1.14,Premium,4,SI2,4884.0,3,3
1.02,Premium,5,SI1,4884.0,3,2
0.9,Ideal,4,VS2,4884.0,2,5
1.21,Premium,6,VS2,4884.0,3,5
1.02,Very Good,5,SI1,4884.0,4,2
1.03,Premium,2,SI2,4885.0,3,3
1.18,Ideal,2,SI2,4885.0,2,3
1.01,Ideal,5,SI1,4886.0,2,2
1.21,Very Good,4,SI2,4887.0,4,3
1.01,Ideal,6,VS2,4887.0,2,5
1.06,Good,6,VS1,4887.0,1,4
1.01,Fair,4,VS2,4887.0,0,5
0.75,Very Good,2,VVS1,4889.0,4,6
1.04,Premium,5,SI1,4890.0,3,2
1.14,Very Good,5,SI1,4890.0,4,2
1.01,Very Good,3,SI1,4890.0,4,2
1.01,Very Good,4,SI1,4890.0,4,2
1.2,Ideal,6,SI2,4890.0,2,3
1.02,Ideal,4,SI2,4890.0,2,3
1.11,Ideal,6,SI1,4890.0,2,2
0.9,Premium,5,VVS1,4890.0,3,6
1.03,Ideal,3,SI2,4891.0,2,3
1.09,Ideal,3,SI2,4891.0,2,3
1.2,Very Good,7,SI1,4891.0,4,2
1.0,Fair,4,VS1,4892.0,0,4
1.04,Premium,2,SI2,4892.0,3,3
1.04,Premium,6,VS1,4892.0,3,4
0.96,Very Good,4,VS1,4892.0,4,4
1.04,Ideal,2,SI2,4892.0,2,3
0.91,Premium,3,VS2,4892.0,3,5
0.8,Very Good,2,VVS2,4893.0,4,7
1.05,Very Good,6,VS2,4895.0,4,5
1.23,Very Good,7,VS2,4896.0,4,5
1.1,Ideal,3,SI2,4897.0,2,3
1.1,Ideal,6,VS2,4897.0,2,5
0.9,Very Good,3,VS1,4898.0,4,4
0.9,Good,3,VS1,4898.0,1,4
1.47,Fair,5,I1,4898.0,0,0
1.01,Very Good,3,SI1,4899.0,4,2
1.01,Good,3,SI1,4899.0,1,2
1.01,Premium,3,SI1,4899.0,3,2
0.87,Ideal,4,VS2,4899.0,2,5
1.07,Ideal,5,SI2,4899.0,2,3
1.03,Ideal,4,SI1,4900.0,2,2
1.06,Very Good,5,SI1,4900.0,4,2
1.03,Ideal,5,SI1,4900.0,2,2
0.97,Good,3,SI1,4900.0,1,2
1.03,Premium,4,SI1,4900.0,3,2
1.25,Ideal,5,SI2,4900.0,2,3
1.0,Very Good,3,SI2,4901.0,4,3
1.02,Very Good,2,SI1,4901.0,4,2
0.94,Very Good,1,SI1,4902.0,4,2
1.18,Fair,3,SI2,4903.0,0,3
1.06,Premium,1,SI2,4903.0,3,3
1.03,Very Good,4,SI1,4903.0,4,2
1.06,Premium,4,SI1,4903.0,3,2
0.78,Very Good,2,VVS1,4904.0,4,6
1.02,Very Good,1,SI2,4904.0,4,3
1.14,Very Good,7,VS1,4905.0,4,4
1.08,Very Good,4,SI1,4906.0,4,2
1.04,Very Good,1,SI2,4906.0,4,3
1.14,Ideal,7,VS2,4906.0,2,5
1.2,Premium,5,SI2,4906.0,3,3
1.24,Premium,3,SI2,4907.0,3,3
1.02,Premium,1,SI2,4907.0,3,3
1.01,Premium,1,SI1,4909.0,3,2
1.01,Good,1,SI1,4909.0,1,2
1.01,Good,5,VS2,4909.0,1,5
1.01,Ideal,5,VS2,4909.0,2,5
1.01,Premium,5,VS2,4909.0,3,5
1.13,Ideal,5,SI2,4911.0,2,3
1.11,Premium,6,SI1,4911.0,3,2
1.15,Ideal,5,SI1,4911.0,2,2
1.04,Very Good,5,VS2,4911.0,4,5
1.01,Good,2,SI1,4912.0,1,2
1.01,Very Good,2,SI1,4912.0,4,2
1.02,Premium,1,SI2,4912.0,3,3
1.02,Ideal,2,SI2,4912.0,2,3
0.91,Very Good,4,VVS2,4913.0,4,7
1.21,Premium,5,SI2,4913.0,3,3
1.12,Very Good,6,VS2,4914.0,4,5
1.11,Very Good,2,SI2,4914.0,4,3
0.91,Very Good,2,SI1,4914.0,4,2
1.19,Ideal,5,SI2,4914.0,2,3
1.17,Good,5,SI2,4914.0,1,3
0.9,Premium,2,VS1,4914.0,3,4
0.9,Good,4,VVS2,4914.0,1,7
0.9,Premium,1,VS2,4914.0,3,5
1.17,Good,6,SI1,4914.0,1,2
1.22,Ideal,5,VS2,4914.0,2,5
1.17,Premium,5,SI2,4914.0,3,3
1.17,Premium,6,SI1,4914.0,3,2
1.2,Fair,3,SI2,4915.0,0,3
1.14,Very Good,2,SI2,4915.0,4,3
1.15,Very Good,3,SI2,4915.0,4,3
0.97,Premium,2,SI1,4915.0,3,2
1.1,Premium,5,SI1,4916.0,3,2
1.01,Premium,4,SI1,4916.0,3,2
1.01,Very Good,4,SI1,4916.0,4,2
1.01,Ideal,1,SI2,4916.0,2,3
1.24,Premium,1,SI2,4916.0,3,3
1.14,Ideal,5,SI1,4916.0,2,2
0.59,Ideal,1,IF,4916.0,2,1
1.0,Good,2,SI1,4916.0,1,2
1.2,Fair,5,SI2,4916.0,0,3
1.24,Ideal,4,SI1,4916.0,2,2
1.33,Fair,2,SI2,4916.0,0,3
1.18,Premium,5,VS2,4916.0,3,5
1.1,Ideal,5,SI1,4916.0,2,2
0.91,Very Good,3,VS2,4917.0,4,5
1.02,Ideal,5,SI2,4918.0,2,3
1.07,Ideal,5,SI1,4918.0,2,2
1.23,Premium,4,SI2,4918.0,3,3
0.9,Ideal,1,SI1,4919.0,2,2
0.9,Very Good,2,VS2,4919.0,4,5
1.0,Very Good,4,SI1,4919.0,4,2
0.91,Ideal,5,SI1,4919.0,2,2
1.22,Premium,6,SI2,4919.0,3,3
1.09,Good,5,SI1,4920.0,1,2
1.06,Premium,6,VS1,4920.0,3,4
0.9,Very Good,2,SI1,4921.0,4,2
0.9,Ideal,2,SI1,4921.0,2,2
1.01,Premium,5,VS2,4921.0,3,5
0.33,Ideal,4,SI2,594.0,2,3
0.31,Ideal,5,VS2,595.0,2,5
0.25,Ideal,3,VS1,595.0,2,4
0.31,Ideal,2,SI1,595.0,2,2
0.31,Ideal,5,SI1,595.0,2,2
0.37,Good,6,VS2,595.0,1,5
0.32,Very Good,5,VVS2,596.0,4,7
0.28,Very Good,3,VVS2,596.0,4,7
0.28,Very Good,2,VVS2,596.0,4,7
0.32,Very Good,6,VVS1,596.0,4,6
0.28,Very Good,1,VVS1,596.0,4,6
0.31,Ideal,5,VVS2,596.0,2,7
0.31,Ideal,4,VS1,596.0,2,4
0.4,Ideal,5,SI2,596.0,2,3
0.35,Ideal,3,SI1,596.0,2,2
0.34,Ideal,1,SI1,596.0,2,2
0.28,Good,3,VVS2,596.0,1,7
0.35,Good,3,VS2,596.0,1,5
0.38,Premium,2,SI2,596.0,3,3
0.34,Good,2,SI1,596.0,1,2
0.34,Premium,2,SI1,596.0,3,2
0.34,Very Good,4,VS2,596.0,4,5
0.34,Ideal,2,SI1,596.0,2,2
0.34,Ideal,5,VS1,596.0,2,4
1.01,Ideal,2,SI2,4921.0,2,3
1.01,Premium,2,SI2,4921.0,3,3
0.91,Very Good,5,VS2,4922.0,4,5
1.13,Very Good,2,SI1,4922.0,4,2
0.91,Very Good,4,SI1,4922.0,4,2
0.91,Ideal,4,SI1,4922.0,2,2
0.9,Very Good,3,VS2,4924.0,4,5
0.9,Ideal,5,VVS2,4924.0,2,7
1.02,Ideal,5,SI1,4924.0,2,2
0.93,Very Good,3,VS2,4925.0,4,5
0.9,Very Good,2,VS2,4925.0,4,5
1.15,Ideal,6,SI1,4925.0,2,2
1.0,Fair,3,SI1,4925.0,0,2
0.81,Ideal,3,VVS2,4926.0,2,7
1.21,Fair,2,SI2,4926.0,0,3
0.72,Ideal,2,VVS2,4927.0,2,7
1.2,Ideal,7,VS2,4927.0,2,5
1.15,Ideal,4,SI2,4927.0,2,3
1.0,Good,1,SI1,4928.0,1,2
1.01,Good,2,SI1,4928.0,1,2
1.0,Ideal,1,SI1,4928.0,2,2
1.03,Ideal,4,SI2,4928.0,2,3
1.03,Ideal,4,SI1,4928.0,2,2
1.0,Fair,4,VVS2,4928.0,0,7
1.1,Premium,3,SI2,4928.0,3,3
1.0,Premium,1,SI2,4928.0,3,3
1.21,Very Good,6,SI2,4929.0,4,3
1.0,Premium,5,VS2,4930.0,3,5
1.27,Ideal,7,SI2,4931.0,2,3
0.82,Ideal,3,VS2,4931.0,2,5
0.9,Ideal,4,VS1,4931.0,2,4
1.19,Good,7,VS1,4931.0,1,4
1.02,Very Good,5,SI1,4932.0,4,2
1.13,Ideal,5,SI2,4932.0,2,3
1.05,Ideal,1,SI2,4932.0,2,3
1.03,Premium,5,SI1,4932.0,3,2
1.03,Very Good,5,SI1,4932.0,4,2
1.08,Very Good,6,SI1,4933.0,4,2
1.21,Premium,2,SI2,4933.0,3,3
1.14,Very Good,4,SI2,4935.0,4,3
1.02,Fair,5,SI1,4935.0,0,2
1.0,Good,2,SI1,4936.0,1,2
1.02,Good,3,SI1,4936.0,1,2
1.13,Premium,2,SI2,4936.0,3,3
1.13,Ideal,6,SI1,4936.0,2,2
1.27,Ideal,4,SI2,4936.0,2,3
1.05,Good,5,SI1,4937.0,1,2
1.05,Ideal,5,SI1,4937.0,2,2
0.71,Ideal,3,VVS1,4937.0,2,6
1.24,Ideal,6,SI2,4937.0,2,3
1.29,Very Good,4,SI2,4937.0,4,3
1.1,Very Good,5,SI1,4938.0,4,2
1.0,Ideal,3,SI1,4939.0,2,2
0.9,Very Good,5,VS1,4939.0,4,4
1.5,Fair,5,I1,4939.0,0,0
1.01,Premium,1,SI2,4939.0,3,3
1.26,Ideal,2,SI2,4939.0,2,3
0.91,Ideal,5,VS1,4939.0,2,4
1.0,Premium,3,SI1,4939.0,3,2
1.4,Premium,7,SI1,4939.0,3,2
1.15,Premium,6,SI1,4939.0,3,2
1.0,Very Good,3,SI1,4939.0,4,2
1.0,Good,3,SI1,4939.0,1,2
1.05,Premium,2,SI2,4939.0,3,3
1.15,Very Good,1,SI2,4939.0,4,3
1.13,Ideal,6,VS2,4940.0,2,5
0.9,Ideal,2,SI1,4940.0,2,2
1.04,Ideal,6,SI1,4941.0,2,2
1.03,Premium,3,SI1,4942.0,3,2
1.11,Premium,6,VS2,4942.0,3,5
1.11,Ideal,3,SI2,4942.0,2,3
1.07,Premium,2,SI2,4943.0,3,3
1.01,Ideal,5,SI1,4943.0,2,2
1.01,Premium,5,SI1,4943.0,3,2
0.97,Ideal,5,VS2,4943.0,2,5
0.91,Premium,5,VVS1,4944.0,3,6
1.21,Very Good,5,SI1,4944.0,4,2
0.9,Very Good,1,SI2,4946.0,4,3
1.02,Ideal,1,SI2,4946.0,2,3
1.21,Premium,1,SI2,4946.0,3,3
1.02,Good,3,SI1,4948.0,1,2
1.02,Good,1,SI1,4948.0,1,2
1.02,Very Good,3,SI1,4948.0,4,2
1.04,Very Good,6,SI1,4948.0,4,2
1.04,Premium,4,SI1,4948.0,3,2
1.14,Premium,5,SI1,4948.0,3,2
1.07,Premium,1,SI2,4949.0,3,3
1.07,Very Good,4,SI1,4949.0,4,2
1.07,Premium,4,SI1,4949.0,3,2
1.01,Premium,5,SI1,4949.0,3,2
1.25,Very Good,6,SI2,4950.0,4,3
1.0,Premium,5,VS1,4950.0,3,4
0.98,Ideal,3,SI1,4950.0,2,2
0.7,Ideal,3,VVS1,4951.0,2,6
1.12,Very Good,3,SI2,4953.0,4,3
1.0,Very Good,5,SI1,4953.0,4,2
1.26,Good,6,SI2,4953.0,1,3
1.14,Ideal,6,SI1,4953.0,2,2
1.0,Premium,2,SI1,4953.0,3,2
1.08,Premium,3,SI1,4953.0,3,2
1.34,Premium,4,SI2,4953.0,3,3
1.07,Ideal,3,SI2,4954.0,2,3
1.12,Ideal,4,SI2,4955.0,2,3
1.07,Ideal,5,SI1,4955.0,2,2
1.01,Premium,5,VVS1,4955.0,3,6
1.0,Ideal,1,SI2,4956.0,2,3
1.0,Ideal,4,SI1,4956.0,2,2
1.18,Premium,6,SI1,4956.0,3,2
1.18,Premium,5,SI2,4956.0,3,3
1.0,Premium,4,SI1,4956.0,3,2
1.14,Very Good,1,SI2,4957.0,4,3
1.02,Premium,5,VS2,4958.0,3,5
1.07,Ideal,6,SI1,4958.0,2,2
0.95,Ideal,5,SI1,4958.0,2,2
1.16,Premium,6,VS2,4958.0,3,5
1.09,Very Good,6,VS2,4959.0,4,5
1.13,Very Good,5,SI1,4959.0,4,2
1.13,Ideal,5,SI1,4959.0,2,2
1.01,Very Good,5,VS2,4959.0,4,5
1.01,Premium,5,VS2,4959.0,3,5
1.01,Good,5,VS2,4959.0,1,5
1.15,Premium,5,SI2,4959.0,3,3
1.15,Premium,6,SI1,4959.0,3,2
1.23,Ideal,7,SI1,4959.0,2,2
1.15,Ideal,5,SI2,4959.0,2,3
1.11,Premium,5,SI1,4960.0,3,2
1.23,Very Good,7,VS2,4960.0,4,5
0.9,Very Good,3,VS1,4961.0,4,4
0.93,Premium,3,VS2,4961.0,3,5
1.0,Very Good,3,SI1,4961.0,4,2
1.0,Good,3,SI1,4961.0,1,2
1.1,Ideal,6,VS2,4962.0,2,5
0.9,Very Good,5,VVS2,4963.0,4,7
1.2,Very Good,7,VS2,4963.0,4,5
1.11,Good,6,VS2,4963.0,1,5
1.03,Very Good,1,SI2,4963.0,4,3
0.83,Ideal,4,VVS1,4963.0,2,6
1.02,Good,4,SI1,4964.0,1,2
1.02,Very Good,1,SI2,4964.0,4,3
1.02,Very Good,4,SI1,4964.0,4,2
1.03,Very Good,5,SI2,4964.0,4,3
0.9,Ideal,5,VS1,4964.0,2,4
1.13,Premium,6,VS2,4964.0,3,5
1.08,Ideal,5,SI1,4964.0,2,2
1.32,Very Good,6,SI2,4965.0,4,3
1.09,Ideal,5,SI1,4965.0,2,2
1.01,Premium,5,SI1,4965.0,3,2
1.55,Good,4,I1,4965.0,1,0
1.01,Ideal,5,SI1,4965.0,2,2
1.26,Fair,4,SI2,4966.0,0,3
1.1,Premium,2,SI2,4967.0,3,3
1.1,Good,6,VS1,4967.0,1,4
1.28,Very Good,7,SI1,4967.0,4,2
1.05,Good,2,SI1,4967.0,1,2
1.28,Ideal,7,SI1,4967.0,2,2
1.02,Ideal,3,SI2,4968.0,2,3
1.21,Ideal,7,SI1,4968.0,2,2
1.21,Premium,7,VS2,4968.0,3,5
1.21,Ideal,7,VS2,4968.0,2,5
1.01,Ideal,3,SI1,4969.0,2,2
1.01,Very Good,3,SI1,4969.0,4,2
1.01,Premium,3,SI1,4969.0,3,2
1.22,Very Good,7,SI1,4969.0,4,2
1.11,Ideal,2,SI2,4969.0,2,3
0.91,Premium,2,VS1,4969.0,3,4
1.16,Premium,4,SI2,4969.0,3,3
0.91,Premium,1,VS2,4969.0,3,5
1.16,Ideal,4,SI2,4969.0,2,3
1.05,Very Good,5,VS1,4969.0,4,4
1.09,Ideal,4,SI1,4970.0,2,2
1.02,Ideal,1,SI2,4971.0,2,3
1.01,Very Good,3,SI1,4972.0,4,2
1.06,Very Good,2,SI2,4972.0,4,3
0.94,Ideal,2,SI2,4972.0,2,3
1.14,Premium,1,SI2,4972.0,3,3
1.01,Fair,2,VS2,4972.0,0,5
1.11,Very Good,5,SI2,4973.0,4,3
1.11,Premium,5,SI2,4973.0,3,3
1.04,Ideal,4,SI2,4973.0,2,3
1.2,Premium,5,SI2,4973.0,3,3
1.07,Ideal,2,SI1,4973.0,2,2
1.35,Premium,7,VS2,4974.0,3,5
1.22,Premium,2,SI2,4974.0,3,3
1.22,Ideal,2,SI2,4974.0,2,3
1.03,Premium,2,SI2,4974.0,3,3
1.05,Premium,4,SI1,4974.0,3,2
1.05,Very Good,6,VS2,4975.0,4,5
1.0,Very Good,2,SI2,4975.0,4,3
1.05,Ideal,5,SI1,4975.0,2,2
1.21,Premium,4,SI2,4976.0,3,3
0.9,Very Good,5,VVS1,4977.0,4,6
1.01,Good,1,SI1,4977.0,1,2
1.29,Very Good,3,SI2,4977.0,4,3
1.01,Premium,5,SI1,4977.0,3,2
1.01,Ideal,5,SI1,4977.0,2,2
1.0,Very Good,5,VS2,4978.0,4,5
1.27,Very Good,5,SI2,4978.0,4,3
0.91,Premium,3,VS2,4979.0,3,5
1.16,Premium,5,SI2,4979.0,3,3
1.14,Premium,5,SI1,4980.0,3,2
1.04,Premium,5,SI1,4980.0,3,2
1.54,Premium,5,I1,4980.0,3,0
1.2,Premium,5,SI1,4980.0,3,2
0.9,Very Good,1,VS2,4981.0,4,5
0.71,Ideal,3,VVS1,4981.0,2,6
1.09,Ideal,3,SI2,4981.0,2,3
1.02,Ideal,2,SI2,4983.0,2,3
1.06,Premium,5,SI1,4984.0,3,2
1.13,Ideal,3,SI2,4984.0,2,3
1.01,Ideal,2,SI2,4984.0,2,3
1.0,Premium,5,VS2,4984.0,3,5
1.0,Fair,3,VS1,4984.0,0,4
1.15,Premium,4,SI2,4985.0,3,3
1.23,Ideal,7,VS2,4986.0,2,5
1.05,Very Good,6,VS2,4986.0,4,5
1.01,Good,2,SI1,4986.0,1,2
1.01,Very Good,2,SI1,4986.0,4,2
1.23,Premium,7,VS2,4986.0,3,5
1.12,Premium,6,VS2,4986.0,3,5
1.12,Ideal,6,VS2,4986.0,2,5
1.06,Ideal,4,SI2,4987.0,2,3
1.05,Ideal,3,SI2,4987.0,2,3
1.12,Premium,6,VS1,4987.0,3,4
1.02,Ideal,4,SI1,4988.0,2,2
1.18,Premium,4,SI2,4988.0,3,3
1.08,Ideal,2,SI2,4989.0,2,3
1.2,Premium,6,SI2,4989.0,3,3
1.5,Good,2,I1,4989.0,1,0
1.26,Very Good,7,SI1,4989.0,4,2
1.01,Premium,3,SI1,4989.0,3,2
0.83,Ideal,4,VS1,4989.0,2,4
1.0,Good,2,SI1,4989.0,1,2
1.01,Good,3,SI1,4989.0,1,2
1.01,Very Good,3,SI1,4989.0,4,2
1.01,Premium,6,VVS1,4989.0,3,6
1.01,Ideal,5,SI1,4989.0,2,2
1.21,Very Good,7,SI1,4990.0,4,2
1.02,Premium,2,SI2,4990.0,3,3
1.12,Ideal,4,SI2,4990.0,2,3
1.21,Very Good,5,SI2,4991.0,4,3
1.01,Premium,2,SI1,4991.0,3,2
1.25,Premium,4,SI2,4991.0,3,3
1.23,Good,7,SI2,4992.0,1,3
0.99,Very Good,1,SI2,4993.0,4,3
1.3,Very Good,7,VS1,4994.0,4,4
1.12,Premium,5,SI1,4994.0,3,2
1.06,Very Good,3,SI1,4995.0,4,2
1.0,Very Good,5,SI1,4995.0,4,2
1.03,Very Good,3,SI1,4996.0,4,2
1.1,Very Good,4,SI1,4997.0,4,2
1.1,Good,4,SI1,4997.0,1,2
1.0,Very Good,4,SI1,4997.0,4,2
1.0,Ideal,4,SI1,4997.0,2,2
1.04,Ideal,6,VS1,4997.0,2,4
1.13,Good,3,SI2,4998.0,1,3
0.4,Very Good,4,SI2,596.0,4,3
0.34,Ideal,4,VS2,596.0,2,5
0.34,Premium,5,VS1,596.0,3,4
0.34,Very Good,2,SI1,596.0,4,2
0.4,Very Good,7,VS2,596.0,4,5
0.4,Good,4,SI2,596.0,1,3
0.34,Premium,4,VS2,596.0,3,5
0.34,Very Good,6,VVS2,596.0,4,7
0.3,Very Good,6,VVS2,596.0,4,7
1.19,Ideal,6,SI1,4998.0,2,2
1.04,Premium,5,SI1,4999.0,3,2
1.17,Ideal,6,SI2,4999.0,2,3
1.0,Very Good,5,VS2,5000.0,4,5
1.24,Ideal,7,SI1,5000.0,2,2
1.08,Ideal,6,VS2,5000.0,2,5
1.01,Very Good,6,SI2,5000.0,4,3
1.11,Very Good,4,SI1,5000.0,4,2
1.12,Ideal,2,SI2,5000.0,2,3
1.01,Premium,5,VS1,5000.0,3,4
1.0,Premium,5,VS2,5000.0,3,5
0.9,Premium,3,VS1,5000.0,3,4
1.24,Premium,6,SI2,5000.0,3,3
1.24,Ideal,3,SI2,5000.0,2,3
1.5,Fair,5,SI2,5000.0,0,3
1.16,Ideal,2,SI2,5001.0,2,3
0.9,Good,4,VVS2,5001.0,1,7
0.9,Very Good,2,VS1,5001.0,4,4
0.9,Premium,1,VS2,5001.0,3,5
1.07,Ideal,6,SI1,5002.0,2,2
1.1,Ideal,5,SI2,5002.0,2,3
1.2,Ideal,7,SI1,5002.0,2,2
1.0,Good,4,VS2,5002.0,1,5
1.01,Very Good,2,SI1,5002.0,4,2
1.01,Premium,2,SI1,5002.0,3,2
1.16,Premium,6,SI1,5002.0,3,2
1.14,Ideal,5,SI1,5003.0,2,2
1.14,Premium,5,SI1,5003.0,3,2
1.17,Premium,5,SI1,5004.0,3,2
1.11,Ideal,2,SI2,5004.0,2,3
1.09,Premium,5,VS2,5005.0,3,5
1.0,Very Good,1,SI1,5005.0,4,2
1.0,Good,1,SI1,5005.0,1,2
1.03,Ideal,5,SI1,5005.0,2,2
1.15,Good,5,SI1,5005.0,1,2
1.14,Ideal,2,SI2,5005.0,2,3
1.2,Premium,6,VS2,5006.0,3,5
0.72,Ideal,3,VVS1,5006.0,2,6
0.92,Very Good,3,VS1,5006.0,4,4
1.11,Ideal,6,SI1,5006.0,2,2
1.01,Premium,4,SI1,5006.0,3,2
1.01,Premium,1,SI2,5006.0,3,3
1.01,Ideal,1,SI2,5006.0,2,3
1.01,Ideal,4,SI1,5006.0,2,2
0.8,Ideal,2,VS1,5007.0,2,4
1.27,Ideal,7,VS1,5008.0,2,4
1.02,Premium,5,VS2,5008.0,3,5
1.14,Premium,6,VS2,5008.0,3,5
1.14,Premium,3,SI2,5008.0,3,3
1.15,Ideal,4,VS2,5008.0,2,5
1.0,Very Good,6,VS1,5009.0,4,4
1.11,Very Good,5,SI1,5010.0,4,2
1.03,Very Good,2,SI1,5010.0,4,2
1.01,Very Good,3,SI1,5010.0,4,2
1.09,Good,5,SI1,5010.0,1,2
1.03,Premium,6,VS1,5012.0,3,4
1.11,Ideal,7,VS1,5012.0,2,4
1.13,Premium,2,SI1,5012.0,3,2
1.17,Ideal,4,SI2,5012.0,2,3
1.02,Very Good,6,VS2,5013.0,4,5
1.03,Ideal,1,SI2,5013.0,2,3
0.9,Ideal,5,VS1,5013.0,2,4
1.0,Good,1,SI1,5013.0,1,2
1.08,Very Good,3,SI1,5014.0,4,2
1.13,Very Good,3,SI2,5014.0,4,3
1.14,Very Good,2,SI2,5014.0,4,3
0.92,Ideal,2,SI1,5014.0,2,2
1.02,Ideal,5,SI1,5014.0,2,2
1.21,Very Good,6,SI2,5014.0,4,3
1.26,Premium,7,VS2,5015.0,3,5
1.11,Good,1,SI2,5015.0,1,3
1.2,Very Good,5,SI2,5016.0,4,3
1.2,Very Good,7,VS1,5016.0,4,4
1.09,Ideal,3,SI2,5016.0,2,3
1.02,Ideal,4,SI1,5016.0,2,2
1.16,Premium,6,VS2,5016.0,3,5
1.13,Very Good,3,SI1,5017.0,4,2
1.04,Premium,4,SI1,5017.0,3,2
1.08,Very Good,2,SI2,5018.0,4,3
1.28,Good,5,SI2,5018.0,1,3
1.03,Ideal,5,SI1,5018.0,2,2
1.0,Good,6,VS1,5018.0,1,4
1.12,Ideal,4,SI2,5018.0,2,3
1.17,Ideal,5,SI2,5019.0,2,3
1.02,Very Good,3,SI1,5019.0,4,2
1.05,Very Good,4,SI1,5019.0,4,2
0.71,Ideal,3,VVS1,5019.0,2,6
1.0,Very Good,6,VS2,5020.0,4,5
1.06,Very Good,5,SI1,5020.0,4,2
1.01,Ideal,3,SI2,5020.0,2,3
1.01,Ideal,6,SI1,5020.0,2,2
1.01,Ideal,5,SI1,5020.0,2,2
1.06,Ideal,5,SI1,5020.0,2,2
1.01,Good,4,SI1,5021.0,1,2
1.03,Ideal,1,SI2,5021.0,2,3
1.27,Ideal,7,SI2,5021.0,2,3
1.39,Ideal,3,SI2,5021.0,2,3
1.09,Ideal,4,SI1,5022.0,2,2
1.01,Ideal,6,VS1,5022.0,2,4
0.91,Ideal,4,VS2,5023.0,2,5
0.92,Ideal,2,VS1,5023.0,2,4
1.03,Very Good,4,SI1,5024.0,4,2
1.17,Very Good,4,SI1,5025.0,4,2
1.0,Very Good,2,SI1,5026.0,4,2
1.01,Very Good,5,SI1,5026.0,4,2
1.24,Premium,7,VS2,5026.0,3,5
0.7,Premium,1,IF,5027.0,3,1
1.12,Premium,6,VS2,5027.0,3,5
1.32,Premium,2,I1,5027.0,3,0
1.07,Ideal,3,SI2,5027.0,2,3
1.25,Premium,5,SI1,5027.0,3,2
1.0,Premium,2,SI1,5027.0,3,2
1.0,Fair,2,SI1,5027.0,0,2
1.05,Ideal,5,SI1,5027.0,2,2
1.05,Very Good,5,SI1,5027.0,4,2
1.21,Ideal,3,SI2,5028.0,2,3
0.92,Premium,1,SI1,5028.0,3,2
1.01,Premium,5,VS2,5028.0,3,5
1.01,Very Good,5,VS2,5028.0,4,5
1.01,Ideal,5,VS2,5028.0,2,5
0.97,Ideal,1,SI1,5028.0,2,2
1.21,Fair,3,SI2,5028.0,0,3
1.54,Premium,7,SI1,5028.0,3,2
1.21,Good,6,VS2,5028.0,1,5
1.21,Good,7,VVS2,5028.0,1,7
1.03,Very Good,2,SI1,5029.0,4,2
1.22,Very Good,7,SI1,5029.0,4,2
0.86,Good,1,VVS1,5029.0,1,6
1.01,Ideal,5,SI1,5029.0,2,2
1.0,Very Good,3,SI1,5030.0,4,2
1.23,Ideal,7,VS2,5030.0,2,5
1.07,Premium,5,SI1,5031.0,3,2
1.07,Ideal,5,SI1,5031.0,2,2
1.13,Ideal,6,VS2,5031.0,2,5
1.17,Ideal,3,SI1,5032.0,2,2
0.91,Premium,5,VVS1,5032.0,3,6
1.14,Very Good,3,SI2,5033.0,4,3
0.91,Very Good,1,SI1,5033.0,4,2
1.07,Premium,2,SI2,5033.0,3,3
1.16,Very Good,2,SI2,5034.0,4,3
1.01,Premium,4,SI1,5034.0,3,2
1.09,Ideal,7,SI2,5034.0,2,3
1.01,Very Good,5,VS2,5034.0,4,5
1.01,Fair,2,SI1,5034.0,0,2
1.09,Very Good,2,SI2,5035.0,4,3
1.09,Ideal,2,SI2,5035.0,2,3
1.12,Very Good,6,VS1,5036.0,4,4
1.0,Very Good,5,SI1,5036.0,4,2
1.03,Ideal,4,SI1,5037.0,2,2
1.23,Very Good,4,SI2,5037.0,4,3
1.1,Ideal,6,SI1,5037.0,2,2
1.03,Premium,4,SI1,5037.0,3,2
1.02,Premium,3,SI1,5038.0,3,2
1.15,Ideal,6,VS2,5038.0,2,5
1.02,Very Good,3,SI1,5038.0,4,2
1.26,Premium,7,SI2,5038.0,3,3
1.23,Premium,4,SI1,5039.0,3,2
1.2,Premium,5,SI2,5040.0,3,3
0.9,Very Good,1,SI1,5040.0,4,2
1.2,Good,6,SI1,5040.0,1,2
1.25,Premium,6,SI2,5040.0,3,3
1.2,Ideal,7,VS1,5040.0,2,4
1.5,Fair,6,I1,5040.0,0,0
1.2,Ideal,5,SI2,5040.0,2,3
1.2,Very Good,6,SI1,5040.0,4,2
1.0,Premium,2,SI1,5040.0,3,2
1.0,Fair,3,SI1,5040.0,0,2
1.01,Very Good,6,VS1,5041.0,4,4
1.21,Fair,5,VS2,5041.0,0,5
1.07,Premium,3,SI1,5042.0,3,2
1.11,Very Good,1,SI2,5042.0,4,3
1.09,Ideal,2,SI2,5042.0,2,3
1.09,Premium,1,SI2,5042.0,3,3
1.22,Premium,7,SI1,5042.0,3,2
1.06,Premium,4,SI1,5043.0,3,2
1.16,Very Good,1,SI2,5044.0,4,3
1.04,Ideal,4,SI2,5044.0,2,3
